Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.MatchScore,Latitude,Longitude
LATIUM,,LATIUM,TX,WASHINGTON,,,Washington,1884,1907,TRUE,5,145320,TRUE,23,TRUE,LATIUM,WASHINGTON,TX,1378567,Populated Place,Latium,Washington,30.0805,-96.56053,115,1,30.0805,-96.56053
LATO,,LATO,TX,SHELBY,,,Shelby,1884,1886,TRUE,7,145321,FALSE,2,FALSE,,,,,,,,,,,,,
LATONA,,LATONA,TX,CHILDRESS,,,Childress,1890,1897,TRUE,6,145325,FALSE,7,FALSE,,,,,,,,,,,,,
LATTINGTON,,LATTINGTON,TX,BEE,,,Bee,1860,1866,TRUE,8,145333,FALSE,6,FALSE,,,,,,,,,,,,,
LAUREL,,LAUREL,TX,NEWTON,,,Newton,1889,1903,TRUE,4,145349,FALSE,14,FALSE,,,,,,,,,,,,,
LAURELIA,,LAURELIA,TX,POLK,,,Polk,1903,1910,TRUE,4,145358,FALSE,7,FALSE,,,,,,,,,,,,,
LAVADA,,LAVADA,TX,FRANKLIN,,,Franklin,1901,1907,TRUE,5,145373,FALSE,6,FALSE,,,,,,,,,,,,,
LAVENDER,,LAVENDER,TX,LIMESTONE,,,Limestone,1900,1904,TRUE,6,145377,TRUE,4,TRUE,LAVENDER,LIMESTONE,TX,1380872,Populated Place,Lavender,Limestone,31.53461,-96.65582,161,1,31.53461,-96.65582
LAVERNIA,,LAVERNIA,TX,WILSON,,,Wilson,1859,,TRUE,0,145383,TRUE,,TRUE,LA VERNIA,WILSON,TX,2732348,Post Office,La Vernia Post Office,Wilson,29.34968,-98.12852,160,0.875,29.34968,-98.12852
LAVON,,LAVON,TX,COLLIN,,,Collin,1888,,TRUE,0,145390,TRUE,,TRUE,LAVON,COLLIN,TX,2731218,Post Office,Lavon Post Office,Collin,33.02224,-96.44029,159,1,33.02224,-96.44029
LAWN,,LAWN,TX,TAYLOR,,,Taylor,189,,FALSE,0,145399,TRUE,,TRUE,LAWN,TAYLOR,TX,2732134,Post Office,Lawn Post Office,Taylor,32.13485,-99.74529,583,1,32.13485,-99.74529
LAWNDALE,,LAWNDALE,TX,KAUFMAN,,,Kaufman,1887,1932,TRUE,2,145404,FALSE,45,FALSE,,,,,,,,,,,,,
LAWS,,LAWS,TX,FRANKLIN,,,Franklin,1883,1906,TRUE,5,145421,FALSE,23,FALSE,,,,,,,,,,,,,
LAWSON,,LAWSON,TX,DALLAS,,,Dallas,1897,1905,TRUE,5,145425,TRUE,8,TRUE,LAWSON,DALLAS,TX,1378570,Populated Place,Lawson,Dallas,32.70235,-96.56499,138,1,32.70235,-96.56499
LAWSONVILLE,,LAWSONVILLE,TX,RUSK,,,Rusk,1877,1907,TRUE,5,145428,TRUE,30,TRUE,LAWSONVILLE,RUSK,TX,1380066,Populated Place,Lawsonville,Rusk,31.93545,-94.60076,143,1,31.93545,-94.60076
LAY,,LAY,TX,ANGELINA,,,Angelina,1898,1906,TRUE,5,145440,FALSE,8,FALSE,,,,,,,,,,,,,
LAYTONIA,,LAYTONIA,TX,BRAZORIA,,,Brazoria,1876,1878,TRUE,8,145445,FALSE,2,FALSE,,,,,,,,,,,,,
LAZARE,,LAZARE,TX,COTTLE,,,Cottle,1909,1954,TRUE,1,145447,FALSE,45,FALSE,,,,,,,,,,,,,
LAZBUDDIE,,LAZBUDDIE,TX,PARMER,,,Parmer,192,,FALSE,0,145448,TRUE,,TRUE,LAZBUDDIE,PARMER,TX,2731224,Post Office,Lazbuddie Post Office,Parmer,34.38628,-102.6111,1202,1,34.38628,-102.6111
LE WALT,,LE WALT,TX,STEPHENS,,,Stephens,1885,1888,TRUE,7,145461,FALSE,3,FALSE,,,,,,,,,,,,,
LEACHVILLE,,LEACHVILLE,TX,MILAM,,,Milam,1879,1883,TRUE,7,145469,FALSE,4,FALSE,,,,,,,,,,,,,
LEADAY,,LEADAY,TX,COLEMAN,,,Coleman,1905,1988,TRUE,1,145472,TRUE,83,TRUE,LEADAY,COLEMAN,TX,1380069,Populated Place,Leaday (historical),Coleman,31.56793,-99.67313,464,1,31.56793,-99.67313
LEAGUE CITY,,LEAGUE CITY,TX,GALVESTON,,,Galveston,1896,,TRUE,0,145483,TRUE,,TRUE,LEAGUE CITY,GALVESTON,TX,2472498,Post Office,League City Post Office,Galveston,29.5049,-95.09847,7,1,29.5049,-95.09847
LEAGUEVILLE,,LEAGUEVILLE,TX,HENDERSON,,,Henderson,1899,1907,TRUE,5,145484,TRUE,8,TRUE,LEAGUEVILLE,HENDERSON,TX,1378572,Populated Place,Leagueville,Henderson,32.23098,-95.65524,128,1,32.23098,-95.65524
LEAH,,LEAH,TX,TYLER,,,Tyler,1902,1904,TRUE,6,145485,FALSE,2,FALSE,,,,,,,,,,,,,
LEAKE'S,LEAKES,LEAKE'S,TX,ELLIS,,,Ellis,1881,1882,TRUE,8,145488,FALSE,1,FALSE,,,,,,,,,,,,,
LEAKEY,,LEAKEY,TX,REAL,,,Real,1883,,TRUE,0,145490,TRUE,,TRUE,LEAKEY,REAL,TX,2731761,Post Office,Leakey Post Office,Real,29.72521,-99.76489,489,1,29.72521,-99.76489
LEAL,,LEAL,TX,BEXAR,,,Bexar,1858,1867,TRUE,7,145493,FALSE,9,FALSE,,,,,,,,,,,,,
LEANDER,,LEANDER,TX,WILLIAMSON,,,Williamson,1882,,TRUE,0,145496,TRUE,,TRUE,LEANDER,WILLIAMSON,TX,2731479,Post Office,Leander Post Office,Williamson,30.56808,-97.84914,299,1,30.56808,-97.84914
LEARY,,LEARY,TX,BOWIE,,,Bowie,1894,1960,TRUE,1,145500,TRUE,66,TRUE,LEARY,BOWIE,TX,1361025,Populated Place,Leary,Bowie,33.46012,-94.20769,115,1,33.46012,-94.20769
LEAVITT,,LEAVITT,TX,HASKELL,,,Haskell,1901,1906,TRUE,6,145510,FALSE,5,FALSE,,,,,,,,,,,,,
LEBANON,,LEBANON,TX,COLLIN,,,Collin,1867,1905,TRUE,4,145517,TRUE,38,TRUE,LEBANON,COLLIN,TX,1378574,Populated Place,Lebanon,Collin,33.11318,-96.80556,229,1,33.11318,-96.80556
LEDBETTER,,LEDBETTER,TX,FAYETTE,,,Fayette,1874,,TRUE,0,145534,TRUE,,TRUE,LEDBETTER,FAYETTE,TX,2731971,Post Office,Ledbetter Post Office,Fayette,30.14894,-96.79299,130,1,30.14894,-96.79299
LEDBETTER,,LEDBETTER,TX,LEE,,,Lee,1871,1874,TRUE,8,145535,FALSE,3,FALSE,,,,,,,,,,,,,
LEDFORD,,LEDFORD,TX,CALDWELL,,,Caldwell,1899,1903,TRUE,6,145536,FALSE,4,FALSE,,,,,,,,,,,,,
LEE,,LEE,TX,CHILDRESS,,,Childress,1888,1893,TRUE,7,145547,TRUE,5,TRUE,LEE,CHILDRESS,TX,1369695,Populated Place,Lee,Childress,34.3759,-100.3948,580,1,34.3759,-100.3948
LEE,,LEE,TX,COMANCHE,,,Comanche,1883,1884,TRUE,8,145548,TRUE,1,TRUE,LEE,COMANCHE,TX,1377178,Populated Place,Lee,Comanche,31.78682,-98.52199,412,1,31.78682,-98.52199
LEE,,LEE,TX,UPSHUR,,,Upshur,1879,1879,TRUE,8,145549,FALSE,0,FALSE,,,,,,,,,,,,,
LEERAY,,LEERAY,TX,STEPHENS,,,Stephens,1920,1921,TRUE,5,145568,FALSE,1,FALSE,,,,,,,,,,,,,
LEES,,LEES,TX,GLASSCOCK,,,Glasscock,1907,1917,TRUE,4,145569,TRUE,10,TRUE,LEES,GLASSCOCK,TX,1380816,Populated Place,Lees,Glasscock,32.07624,-101.4868,787,1,32.07624,-101.4868
LEE'S MILL,LEES MILL,LEE'S MILL,TX,NEWTON,,,Newton,1887,1918,TRUE,4,145573,FALSE,31,FALSE,,,,,,,,,,,,,
LEESBURG,LEESBURGH,LEESBURG(H),TX,CAMP,,,Camp,1874,,TRUE,0,145576,TRUE,,TRUE,LEESBURG,CAMP,TX,2731467,Post Office,Leesburg Post Office,Camp,32.9896,-95.08458,119,1,32.9896,-95.08458
LEESVILLE,,LEESVILLE,TX,GONZALES,,,Gonzales,1874,,TRUE,0,145581,TRUE,,TRUE,LEESVILLE,GONZALES,TX,2731540,Post Office,Leesville Post Office,Gonzales,29.40857,-97.74519,119,1,29.40857,-97.74519
LEFOREST,,LEFOREST,TX,GARZA,,,Garza,1902,1910,TRUE,4,145592,TRUE,8,TRUE,LEFOREST,GARZA,TX,1378510,Populated Place,LeForest,Garza,33.04288,-101.2029,687,1,33.04288,-101.2029
LEFORS,,LEFORS,TX,GRAY,,,Gray,1892,,TRUE,0,145593,TRUE,,TRUE,LEFORS,GRAY,TX,2731770,Post Office,Lefors Post Office,Gray,35.43684,-100.806,855,1,35.43684,-100.806
LEGGETT,,LEGGETT,TX,POLK,,,Polk,1882,,TRUE,0,145601,TRUE,,TRUE,LEGGETT,POLK,TX,2731535,Post Office,Leggett Post Office,Polk,30.82174,-94.86974,84,1,30.82174,-94.86974
LEGION,,LEGION,TX,KERR,,,Kerr,1922,1949,TRUE,1,145604,TRUE,27,TRUE,LEGION,KERR,TX,1339799,Populated Place,Legion,Kerr,30.02299,-99.11643,506,1,30.02299,-99.11643
LEGION,,LEGION,TX,LLANO,,,Llano,1859,1899,TRUE,6,145605,FALSE,40,FALSE,,,,,,,,,,,,,
LEHIGH,,LEHIGH,TX,WILBARGER,,,Wilbarger,1884,1885,TRUE,8,145612,FALSE,1,FALSE,,,,,,,,,,,,,
LEHMAN,,LEHMAN,TX,BASTROP,,,Bastrop,1900,1903,TRUE,5,145614,FALSE,3,FALSE,,,,,,,,,,,,,
LEHMAN,,LEHMAN,TX,COCHRAN,,,Cochran,1925,1947,TRUE,1,145615,TRUE,22,TRUE,LEHMAN,COCHRAN,TX,1380075,Populated Place,Lehman,Cochran,33.62177,-102.7985,1156,1,33.62177,-102.7985
LEIGH,,LEIGH,TX,HARRISON,,,Harrison,1901,1955,TRUE,1,145622,TRUE,54,TRUE,LEIGH,HARRISON,TX,1339802,Populated Place,Leigh,Harrison,32.60459,-94.13158,70,1,32.60459,-94.13158
LELA,,LELA,TX,WHEELER,,,Wheeler,1902,1973,TRUE,1,145637,TRUE,71,TRUE,LELA,WHEELER,TX,1361070,Populated Place,Lela,Wheeler,35.22755,-100.3429,742,1,35.22755,-100.3429
LELAN,,LELAN,TX,MONTAGUE,,,Montague,1891,1892,TRUE,7,145638,FALSE,1,FALSE,,,,,,,,,,,,,
LELAND,,LELAND,TX,ELLIS,,,Ellis,1894,1906,TRUE,5,145643,FALSE,12,FALSE,,,,,,,,,,,,,
LELAND,,LELAND,TX,MCLENNAN,,,McLennan,1880,1883,TRUE,7,145644,FALSE,3,FALSE,,,,,,,,,,,,,
LELIA LAKE,,LELIA LAKE,TX,DONLEY,,,Donley,1906,,TRUE,0,145652,TRUE,,TRUE,LELIA LAKE,DONLEY,TX,1361072,Populated Place,Lelia Lake,Donley,34.90116,-100.7707,790,1,34.90116,-100.7707
LEMING,,LEMING,TX,ATASCOSA,,,Atascosa,1912,,TRUE,0,145661,TRUE,,TRUE,LEMING,ATASCOSA,TX,2731468,Post Office,Leming Post Office,Atascosa,29.06759,-98.48546,140,1,29.06759,-98.48546
LEMIT,,LEMIT,TX,SHELBY,,,Shelby,1903,1906,TRUE,6,145662,FALSE,3,FALSE,,,,,,,,,,,,,
LEMONVILLE,,LEMONVILLE,TX,ORANGE,,,Orange,1902,1928,TRUE,3,145676,TRUE,26,TRUE,LEMONVILLE,ORANGE,TX,1378577,Populated Place,Lemonville,Orange,30.21437,-93.84573,8,1,30.21437,-93.84573
LEN,,LEN,TX,FISHER,,,Fisher,1905,1907,TRUE,6,145681,FALSE,2,FALSE,,,,,,,,,,,,,
LENORA,,LENORA,TX,HARRIS,,,Harris,1903,1911,TRUE,4,145707,FALSE,8,FALSE,,,,,,,,,,,,,
LENORAH,,LENORAH,TX,MARTIN,,,Martin,1924,,TRUE,0,145709,TRUE,,TRUE,LENORAH,MARTIN,TX,2731612,Post Office,Lenorah Post Office,Martin,32.30312,-101.8762,867,1,32.30312,-101.8762
LENORE,,LENORE,TX,FRIO,,,Frio,1882,1884,TRUE,6,145710,FALSE,2,FALSE,,,,,,,,,,,,,
LENORE,,LENORE,TX,JONES,,,Jones,1887,1900,TRUE,5,145711,FALSE,13,FALSE,,,,,,,,,,,,,
LENOXVILLE,,LENOXVILLE,TX,BOWIE,,,Bowie,1875,1875,TRUE,9,145719,FALSE,0,FALSE,,,,,,,,,,,,,
LENZ,,LENZ,TX,KARNES,,,Karnes,1908,1912,TRUE,5,145724,TRUE,4,TRUE,LENZ,KARNES,TX,1380078,Populated Place,Lenz,Karnes,28.79054,-97.97695,131,1,28.79054,-97.97695
LEO,,LEO,TX,COOKE,,,Cooke,1894,1945,TRUE,2,145725,TRUE,51,TRUE,LEO,COOKE,TX,1382138,Populated Place,Leo,Cooke,33.45289,-97.39474,240,1,33.45289,-97.39474
LEON JUNCTION,,LEON JUNCTION,TX,CORYELL,,,Coryell,1883,,TRUE,0,145740,TRUE,,TRUE,LEON JUNCTION,CORYELL,TX,1361091,Populated Place,Leon Junction,Coryell,31.341,-97.59418,207,1,31.341,-97.59418
LEON SPRINGS,,LEON SPRINGS,TX,BEXAR,,,Bexar,1857,1918,TRUE,4,145741,TRUE,61,TRUE,LEON SPRINGS,BEXAR,TX,1339823,Populated Place,Leon Springs,Bexar,29.66495,-98.62919,345,1,29.66495,-98.62919
LEONA,,LEONA,TX,LEON,,,Leon,1846,,TRUE,0,145743,TRUE,,TRUE,LEONA,LEON,TX,2732114,Post Office,Leona Post Office,Leon,31.1554,-95.96847,103,1,31.1554,-95.96847
LEONARD,,LEONARD,TX,FANNIN,,,Fannin,1880,,TRUE,0,145753,TRUE,,TRUE,LEONARD,FANNIN,TX,2766526,Post Office,Leonard Post Office,Fannin,33.3804,-96.24827,220,1,33.3804,-96.24827
LEONIDAS,,LEONIDAS,TX,MONTGOMERY,,,Montgomery,1900,1905,TRUE,6,145759,TRUE,5,TRUE,LEONIDAS,MONTGOMERY,TX,1378580,Populated Place,Leonidas,Montgomery,30.31577,-95.53383,50,1,30.31577,-95.53383
LEONVILLE,,LEONVILLE,TX,CORYELL,,,Coryell,1860,1867,TRUE,8,145762,FALSE,7,FALSE,,,,,,,,,,,,,
LEOTA,,LEOTA,TX,MADISON,,,Madison,1903,1905,TRUE,6,145772,FALSE,2,FALSE,,,,,,,,,,,,,
LEROY,,LEROY,TX,MCLENNAN,,,McLennan,1903,,TRUE,0,145785,TRUE,,TRUE,LEROY,MCLENNAN,TX,2731809,Post Office,Leroy Post Office,McLennan,31.73062,-97.01767,151,1,31.73062,-97.01767
LEROY,,LEROY,TX,MCLENNAN,,,McLennan,1900,1901,TRUE,3,145788,TRUE,1,TRUE,LEROY,MCLENNAN,TX,2731809,Post Office,Leroy Post Office,McLennan,31.73062,-97.01767,151,1,31.73062,-97.01767
LESLEY,,LESLEY,TX,HALL,,,Hall,1902,1915,TRUE,4,145792,TRUE,13,TRUE,LESLEY,HALL,TX,1361107,Populated Place,Lesley,Hall,34.677,-100.816,661,1,34.677,-100.816
LESLIE,,LESLIE,TX,WALLER,,,Waller,1879,1893,TRUE,6,145798,FALSE,14,FALSE,,,,,,,,,,,,,
LESTER,,LESTER,TX,HUNT,,,Hunt,1894,1907,TRUE,5,145806,FALSE,13,FALSE,,,,,,,,,,,,,
LETOT,,LETOT,TX,DALLAS,,,Dallas,1881,1907,TRUE,5,145818,TRUE,26,TRUE,LETOT,DALLAS,TX,1339836,Cemetery,Letot Cemetery,Dallas,32.87318,-96.88945,132,1,32.87318,-96.88945
LEUBNER,,LEUBNER,TX,WILLIAMSON,,,Williamson,1894,1898,TRUE,6,145822,FALSE,4,FALSE,,,,,,,,,,,,,
LEVELLAND,,LEVELLAND,TX,HOCKLEY,,,Hockley,1924,,TRUE,0,145829,TRUE,,TRUE,LEVELLAND,HOCKLEY,TX,2731157,Post Office,Levelland Post Office,Hockley,33.58554,-102.3769,1072,1,33.58554,-102.3769
LEVI,,LEVI,TX,MCLENNAN,,,McLennan,1897,1902,TRUE,5,145834,TRUE,5,TRUE,LEVI,MCLENNAN,TX,1361114,Populated Place,Levi,McLennan,31.37712,-97.12222,144,1,31.37712,-97.12222
LEVITA,,LEVITA,TX,CORYELL,,,Coryell,1886,1966,TRUE,1,145836,TRUE,80,TRUE,LEVITA,CORYELL,TX,1361116,Populated Place,Levita,Coryell,31.51488,-97.88808,280,1,31.51488,-97.88808
LEWIS,,LEWIS,TX,ANDERSON,,,Anderson,1902,1904,TRUE,6,145846,FALSE,2,FALSE,,,,,,,,,,,,,
LEWIS' FERRY,LEWIS FERRY,LEWIS' FERRY,TX,JASPER,,,Jasper,1859,1912,TRUE,4,145857,FALSE,53,FALSE,,,,,,,,,,,,,
LEWISVILLE,,LEWISVILLE,TX,DENTON,,,Denton,1855,,TRUE,0,145877,TRUE,,TRUE,LEWISVILLE,DENTON,TX,2428295,Post Office,Lewisville Post Office,Denton,33.04506,-97.02342,172,1,33.04506,-97.02342
LEXINGTON,,LEXINGTON,TX,LEE,,,Lee,1853,,TRUE,0,145886,TRUE,,TRUE,LEXINGTON,LEE,TX,2731235,Post Office,Lexington Post Office,Lee,30.41527,-97.00928,142,1,30.41527,-97.00928
LIBBY,,LIBBY,TX,NACOGDOCHES,,,Nacogdoches,1892,1906,TRUE,5,145898,TRUE,14,TRUE,LIBBY,NACOGDOCHES,TX,1361140,Church,Libby Church,Nacogdoches,31.71046,-94.45132,95,,31.71046,-94.45132
LIBERTY,,LIBERTY,TX,LIBERTY,,,Liberty,1835,,TRUE,0,145917,TRUE,,TRUE,LIBERTY,LIBERTY,TX,2731613,Post Office,Liberty Post Office,Liberty,30.05914,-94.80141,10,1,30.05914,-94.80141
LIBERTY GROVE,,LIBERTY GROVE,TX,HILL,,,Hill,1878,1880,TRUE,8,145936,FALSE,2,FALSE,,,,,,,,,,,,,
LIBERTY HILL,,LIBERTY HILL,TX,WILLIAMSON,,,Williamson,1853,,TRUE,0,145937,TRUE,,TRUE,LIBERTY HILL,WILLIAMSON,TX,2732359,Post Office,Liberty Hill Post Office,Williamson,30.66732,-97.91472,320,1,30.66732,-97.91472
LICK,,LICK,TX,FANNIN,,,Fannin,1870,1871,TRUE,7,145940,FALSE,1,FALSE,,,,,,,,,,,,,
LICKE,,LICKE,TX,FANNIN,,,Fannin,1848,1861,TRUE,7,145941,FALSE,13,FALSE,,,,,,,,,,,,,
LIEB,,LIEB,TX,HUTCHINSON,,,Hutchinson,1902,1921,TRUE,3,145951,TRUE,19,TRUE,LIEB,HUTCHINSON,TX,1361182,Cemetery,Lieb Cemetery,Hutchinson,36.00778,-101.4456,973,1,36.00778,-101.4456
LIEU,,LIEU,TX,COLLIN,,,Collin,1887,1890,TRUE,7,145954,FALSE,3,FALSE,,,,,,,,,,,,,
LIGHT,,LIGHT,TX,HOWARD,,,Howard,1891,1893,TRUE,6,145956,FALSE,2,FALSE,,,,,,,,,,,,,
LIGHT,,LIGHT,TX,SCURRY,,,Scurry,1899,1908,TRUE,5,145957,FALSE,9,FALSE,,,,,,,,,,,,,
LIGHTFOOT,,LIGHTFOOT,TX,LAMPASAS,,,Lampasas,1909,1909,TRUE,6,145960,FALSE,0,FALSE,,,,,,,,,,,,,
LIGHTNER,,LIGHTNER,TX,CONCHO,,,Concho,1911,1918,TRUE,4,145962,TRUE,7,TRUE,LIGHTNER,CONCHO,TX,1380874,Populated Place,Lightner,Concho,31.12628,-99.61729,574,1,31.12628,-99.61729
LIGON,,LIGON,TX,COCHRAN,,,Cochran,1924,1925,TRUE,5,145970,TRUE,1,TRUE,LIGON,COCHRAN,TX,1380075,Populated Place,Ligon,Cochran,33.62177,-102.7985,1156,1,33.62177,-102.7985
LIGONVILLE,,LIGONVILLE,TX,GUADALUPE,,,Guadalupe,1901,1902,TRUE,6,145971,FALSE,1,FALSE,,,,,,,,,,,,,
LILAC,,LILAC,TX,MILAM,,,Milam,1883,1905,TRUE,5,145976,TRUE,22,TRUE,LILAC,MILAM,TX,2041518,Cemetery,Lilac Cemetery,Milam,30.7538,-97.20277,157,1,30.7538,-97.20277
LILBERT,,LILBERT,TX,NACOGDOCHES,,,Nacogdoches,1899,1906,TRUE,5,145979,TRUE,7,TRUE,LILBERT,NACOGDOCHES,TX,1377087,Populated Place,Lilbert,Nacogdoches,31.73629,-94.90105,122,1,31.73629,-94.90105
LILLA,,LILLA,TX,LAVACA,,,Lavaca,1884,1885,TRUE,8,145981,TRUE,1,TRUE,LILLA,LAVACA,TX,2034793,Populated Place,Lilla,Lavaca,29.60635,-96.91248,98,1,29.60635,-96.91248
LILLARD,,LILLARD,TX,HARDIN,,,Hardin,1899,1904,TRUE,5,145982,TRUE,5,TRUE,LILLARD,HARDIN,TX,1339919,Populated Place,Lillard,Hardin,30.35521,-94.11824,11,1,30.35521,-94.11824
LILLIAN,,LILLIAN,TX,JOHNSON,,,Johnson,1904,,TRUE,0,145984,TRUE,,TRUE,LILLIAN,JOHNSON,TX,2731917,Post Office,Lillian Post Office,Johnson,32.507,-97.18765,220,1,32.507,-97.18765
LILLIE,,LILLIE,TX,COLLINGSWORTH,,,Collingsworth,1905,1910,TRUE,5,145988,FALSE,5,FALSE,,,,,,,,,,,,,
LILLY,,LILLY,TX,CAMP,,,Camp,1880,1883,TRUE,7,145997,FALSE,3,FALSE,,,,,,,,,,,,,
LILLY,,LILLY,TX,HUNT,,,Hunt,1892,1897,TRUE,6,145998,FALSE,5,FALSE,,,,,,,,,,,,,
LIMA,,LIMA,TX,BANDERA,,,Bandera,1898,1924,TRUE,3,146009,FALSE,26,FALSE,,,,,,,,,,,,,
LIMPIA,,LIMPIA,TX,JEFF DAVIS,,,Jeff Davis,1912,1922,TRUE,3,146028,FALSE,10,FALSE,,,,,,,,,,,,,
LINCOLN,,LINCOLN,TX,LEE,,,Lee,1886,,TRUE,0,146039,TRUE,,TRUE,LINCOLN,LEE,TX,2732037,Post Office,Lincoln Post Office,Lee,30.28776,-96.96375,112,1,30.28776,-96.96375
LINCOLN,,LINCOLN,TX,SAN JACINTO,,,San Jacinto,1857,1858,TRUE,9,146040,FALSE,1,FALSE,,,,,,,,,,,,,
LINDALE,,LINDALE,TX,SMITH,,,Smith,1874,,TRUE,0,146066,TRUE,,TRUE,LINDALE,SMITH,TX,2731150,Post Office,Lindale Post Office,Smith,32.51066,-95.4102,161,1,32.51066,-95.4102
LINDEMAN,,LINDEMAN,TX,DEWITT,,,Dewitt,1920,1920,TRUE,5,146070,TRUE,0,TRUE,LINDEMAN,DEWITT,TX,1377683,Populated Place,Lindeman,DeWitt,29.11775,-97.37082,59,1,29.11775,-97.37082
LINDEN,,LINDEN,TX,CASS,,,Cass,1852,,TRUE,0,146075,TRUE,,TRUE,LINDEN,CASS,TX,2732211,Post Office,Linden Post Office,Cass,33.01068,-94.36432,113,1,33.01068,-94.36432
LINDENAU,,LINDENAU,TX,DEWITT,,,Dewitt,1895,1947,TRUE,1,146080,TRUE,52,TRUE,LINDENAU,DEWITT,TX,1377683,Populated Place,Lindenau,DeWitt,29.11775,-97.37082,59,1,29.11775,-97.37082
LINDSAY,,LINDSAY,TX,COOKE,,,Cooke,1891,,TRUE,0,146088,TRUE,,TRUE,LINDSAY,COOKE,TX,2731236,Post Office,Lindsay Post Office,Cooke,33.63748,-97.22576,244,1,33.63748,-97.22576
LINDSEY,,LINDSEY,TX,HENDERSON,,,Henderson,1881,1883,TRUE,8,146094,TRUE,2,TRUE,LINDSEY,HENDERSON,TX,1375068,Populated Place,Lindsey,Henderson,32.27848,-95.74969,139,1,32.27848,-95.74969
LINE,,LINE,TX,HOPKINS,,,Hopkins,1902,1905,TRUE,6,146099,FALSE,3,FALSE,,,,,,,,,,,,,
LINE CREEK,,LINE CREEK,TX,MCLENNAN,,,McLennan,1871,1872,TRUE,8,146100,TRUE,1,TRUE,LAKE CREEK,MCLENNAN,TX,1380048,Populated Place,Lake Creek,McLennan,31.50934,-96.95055,149,0.8,31.50934,-96.95055
LINEVILLE,,LINEVILLE,TX,PANOLA,,,Panola,1854,1868,TRUE,7,146101,FALSE,14,FALSE,,,,,,,,,,,,,
LINGLEVILLE,,LINGLEVILLE,TX,ERATH,,,Erath,1885,,TRUE,0,146104,TRUE,,TRUE,LINGLEVILLE,ERATH,TX,2732193,Post Office,Lingleville Post Office,Erath,32.24429,-98.37402,475,1,32.24429,-98.37402
LINGO,,LINGO,TX,STONEWALL,,,Stonewall,1905,1908,TRUE,6,146105,FALSE,3,FALSE,,,,,,,,,,,,,
LINK,,LINK,TX,MITCHELL,,,Mitchell,1908,1911,TRUE,5,146110,FALSE,3,FALSE,,,,,,,,,,,,,
LINK,,LINK,TX,SCURRY,,,Scurry,1911,1911,TRUE,5,146111,FALSE,0,FALSE,,,,,,,,,,,,,
LINKSVILLE,,LINKSVILLE,TX,JONES,,,Jones,1889,1895,TRUE,6,146114,FALSE,6,FALSE,,,,,,,,,,,,,
LINN,,LINN,TX,HIDALGO,,,Hidalgo,1928,,TRUE,0,146119,TRUE,,TRUE,LINN,HIDALGO,TX,2732281,Post Office,Linn Post Office,Hidalgo,26.55817,-98.12643,22,1,26.55817,-98.12643
LINN FLAT,,LINN FLAT,TX,NACOGDOCHES,,,Nacogdoches,1850,1918,TRUE,4,146121,TRUE,68,TRUE,LINN FLAT,NACOGDOCHES,TX,1380089,Populated Place,Linn Flat,Nacogdoches,31.7899,-94.73188,134,1,31.7899,-94.73188
LINNIE,,LINNIE,TX,FISHER,,,Fisher,1901,1906,TRUE,6,146126,FALSE,5,FALSE,,,,,,,,,,,,,
LINWOOD,,LINWOOD,TX,CHEROKEE,,,Cherokee,1851,1903,TRUE,5,146140,TRUE,52,TRUE,LINWOOD,CHEROKEE,TX,1361248,Populated Place,Linwood,Cherokee,31.66434,-94.99049,90,1,31.66434,-94.99049
LIPAN,,LIPAN,TX,HOOD,,,Hood,1875,,TRUE,0,146145,TRUE,,TRUE,LIPAN,HOOD,TX,2731711,Post Office,Lipan Post Office,Hood,32.51838,-98.04724,282,1,32.51838,-98.04724
LIPSCOMB,,LIPSCOMB,TX,LIPSCOMB,,,Lipscomb,1886,,TRUE,0,146147,TRUE,,TRUE,LIPSCOMB,LIPSCOMB,TX,2731690,Post Office,Lipscomb Post Office,Lipscomb,36.23296,-100.2708,729,1,36.23296,-100.2708
LISBON,,LISBON,TX,DALLAS,,,Dallas,1870,1901,TRUE,5,146157,TRUE,31,TRUE,LISBON,DALLAS,TX,1339998,Cemetery,Lisbon Cemetery,Dallas,32.69541,-96.795,154,1,32.69541,-96.795
LISSIE,,LISSIE,TX,WHARTON,,,Wharton,1894,,TRUE,0,146165,TRUE,,TRUE,LISSIE,WHARTON,TX,2732250,Post Office,Lissie Post Office,Wharton,29.5552,-96.22547,47,1,29.5552,-96.22547
LITTIG,,LITTIG,TX,TRAVIS,,,Travis,1889,1954,TRUE,1,146178,TRUE,65,TRUE,LITTIG,TRAVIS,TX,1340003,Populated Place,Littig,Travis,30.31965,-97.44944,138,1,30.31965,-97.44944
LITTLE BRAZOS,,LITTLE BRAZOS,TX,ROBERTSON,,,Robertson,1868,1870,TRUE,8,146188,FALSE,2,FALSE,,,,,,,,,,,,,
